trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,shape_dist_traveled
8048B111,06:19:00,06:19:00,0801KAC,9,,,
8048B111,06:21:00,06:21:00,0801KAN,10,,,
8048B111,06:23:00,06:23:00,0801KIL,11,,,
8048B111,06:25:00,06:25:00,0801KPR,12,,,
8048B111,06:27:00,06:27:00,0801CPS,13,,,
8048B111,06:29:00,06:29:00,0801KNG,14,,,
8048B111,06:31:00,06:31:00,0811SYJ,15,,,
8048B111,06:33:00,06:33:00,0801LKN,16,,,
8048B111,06:35:00,06:35:00,0801PPC,17,,,
8048B111,06:37:00,06:37:00,0803MDM,18,,,
8048B111,06:39:00,06:39:00,0800ORS,19,,,
8048B110,06:00:00,06:00:00,0800ORS,1,,,
8048B110,06:03:00,06:03:00,0800MRI,2,,,
8048B110,06:09:00,06:09:00,0800MWG,3,,,
8048B110,06:11:00,06:11:00,0800JCR,4,,,
8048B110,06:13:00,06:13:00,0800KRN,5,,,
8048B110,06:15:00,06:15:00,0800OKC,6,,,
8048B110,06:17:00,06:17:00,0800PLP,7,,,
8048B110,06:19:00,06:19:00,0800MGJ,8,,,
8048B110,06:21:00,06:21:00,0810KPR,9,,,
8048B110,06:23:00,06:23:00,0810ARB,10,,,
8048B110,06:25:00,06:25:00,0800PBB,11,,,
8048B110,06:27:00,06:27:00,0800TAS,12,,,
8048B110,06:29:00,06:29:00,0800CFL,13,,,
8048B110,06:31:00,06:31:00,0800CHO,14,,,
8048B110,06:33:00,06:33:00,0800CHR,15,,,
8048B110,06:35:00,06:35:00,0800MUS,16,,,
8048B110,06:37:00,06:37:00,0810MCP,17,,,
8048B110,06:39:00,06:39:00,0812ODE,18,,,
80105111,06:00:00,06:00:00,0812ODE,1,,,
80105111,06:05:00,06:05:00,0811MUS,2,,,
80105111,06:07:00,06:07:00,0801CHR,3,,,
80105111,06:09:00,06:09:00,0812WST,4,,,
80105111,06:11:00,06:11:00,0801STM,5,,,
80105111,06:13:00,06:13:00,0801LIO,6,,,
80105111,06:15:00,06:15:00,0801BRK,7,,,
80105111,06:17:00,06:17:00,0801SAF,8,,,
80105111,06:19:00,06:19:00,0811AGA,9,,,
80105111,06:21:00,06:21:00,0811ABC,10,,,
80105111,06:23:00,06:23:00,0801ABE,11,,,
80105111,06:25:00,06:25:00,0801JGJ,12,,,
80105111,06:27:00,06:27:00,0811KAR,13,,,
80105111,06:29:00,06:29:00,0801NSH,14,,,
80105111,06:31:00,06:31:00,0801DEL,15,,,
80105111,06:33:00,06:33:00,0801AFL,16,,,
80105111,06:35:00,06:35:00,0811KND,17,,,
80105111,06:37:00,06:37:00,0801SDM,18,,,
80105111,06:39:00,06:39:00,0801SGS,19,,,
80105111,06:41:00,06:41:00,0801MVT,20,,,
80105111,06:43:00,06:43:00,0801CUS,21,,,
80105111,06:45:00,06:45:00,0811SKO,22,,,
80105111,06:47:00,06:47:00,0801KBP,23,,,
80105111,06:49:00,06:49:00,0801UEN,24,,,
80105111,06:51:00,06:51:00,0801DEP,25,,,
80105111,06:53:00,06:53:00,0801SHC,26,,,
80105111,06:55:00,06:55:00,0801GCC,27,,,
80105111,06:57:00,06:57:00,0811ETT,28,,,
80105111,06:59:00,06:59:00,0801KGH,29,,,
80105111,07:01:00,07:01:00,0811JMK,30,,,
80105111,07:03:00,07:03:00,0801MUC,31,,,
80105111,07:05:00,07:05:00,0801MUM,32,,,
80105111,07:07:00,07:07:00,0801DMN,33,,,
80105111,07:09:00,07:09:00,0801RGN,34,,,
80105111,07:11:00,07:11:00,0811RNG,35,,,
80105111,07:13:00,07:13:00,0801KMP,36,,,
80105111,07:15:00,07:15:00,0801NGA,37,,,
80105111,07:17:00,07:17:00,0801KKR,38,,,
80105111,07:19:00,07:19:00,0801STZ,39,,,
80105111,07:21:00,07:21:00,0801KOL,40,,,
80105111,07:23:00,07:23:00,0813KKS,41,,,
80105110,06:00:00,06:00:00,0813KKS,1,,,
80105110,06:02:00,06:02:00,0800PCR,2,,,
80105110,06:04:00,06:04:00,0800KRY,3,,,
80105110,06:06:00,06:06:00,0710GVC,4,,,
80105110,06:08:00,06:08:00,0810KPL,5,,,
80105110,06:10:00,06:10:00,0810RUG,6,,,
80105110,06:12:00,06:12:00,0800REG,7,,,
80105110,06:14:00,06:14:00,0810MTG,8,,,
80105110,06:16:00,06:16:00,0800MTG,9,,,
80105110,06:18:00,06:18:00,0800KIN,10,,,
80105110,06:20:00,06:20:00,0810KIN,11,,,
80105110,06:22:00,06:22:00,0810EGT,12,,,
80105110,06:24:00,06:24:00,0810WJM,13,,,
80105110,06:26:00,06:26:00,0810COP,14,,,
80105110,06:28:00,06:28:00,0810UTH,15,,,
80105110,06:30:00,06:30:00,0800UTH,16,,,
80105110,06:32:00,06:32:00,0810MRG,17,,,
80105110,06:34:00,06:34:00,0810KBT,18,,,
80105110,06:36:00,06:36:00,0810TNG,19,,,
80105110,06:38:00,06:38:00,0800KGT,20,,,
80105110,06:40:00,06:40:00,0810KMI,21,,,
80105110,06:42:00,06:42:00,0800HES,22,,,
80105110,06:44:00,06:44:00,0800CCK,23,,,
80105110,06:46:00,06:46:00,0810NSH,24,,,
80105110,06:48:00,06:48:00,0810KAR,25,,,
80105110,06:50:00,06:50:00,0800KBB,26,,,
80105110,06:52:00,06:52:00,0800WDC,27,,,
80105110,06:54:00,06:54:00,0810WPS,28,,,
80105110,06:56:00,06:56:00,0810LIO,29,,,
80105110,06:58:00,06:58:00,0810STM,30,,,
80105110,07:00:00,07:00:00,0800GPR,31,,,
80105110,07:02:00,07:02:00,0810WST,32,,,
80105110,07:04:00,07:04:00,0800EDS,33,,,
80105110,07:06:00,07:06:00,0800CHR,34,,,
80105110,07:08:00,07:08:00,0800MUS,35,,,
80105110,07:10:00,07:10:00,0810MCP,36,,,
80105110,07:12:00,07:12:00,0812ODE,37,,,
80114111,06:00:00,06:00:00,0812GRT,1,,,
80114111,06:08:00,06:08:00,0811CHR,2,,,
80114111,06:10:00,06:10:00,0801CHR,3,,,
80114111,06:12:00,06:12:00,0812WST,4,,,
80114111,06:14:00,06:14:00,0801STM,5,,,
80114111,06:16:00,06:16:00,0801LIO,6,,,
80114111,06:18:00,06:18:00,0801BRK,7,,,
80114111,06:20:00,06:20:00,0801SAF,8,,,
80114111,06:22:00,06:22:00,0811AGA,9,,,
80114111,06:24:00,06:24:00,0811ABC,10,,,
80114111,06:26:00,06:26:00,0801ABE,11,,,
80114111,06:28:00,06:28:00,0801JGJ,12,,,
80114111,06:30:00,06:30:00,0811KAR,13,,,
80114111,06:32:00,06:32:00,0801NSH,14,,,
80114111,06:34:00,06:34:00,0801DEL,15,,,
80114111,06:36:00,06:36:00,0801AFL,16,,,
80114111,06:38:00,06:38:00,0811KND,17,,,
80114111,06:40:00,06:40:00,0801SDM,18,,,
80114111,06:42:00,06:42:00,0811KNM,19,,,
80114111,06:46:00,06:46:00,0801CUS,20,,,
80114111,06:48:00,06:48:00,0811SKO,21,,,
80114111,06:50:00,06:50:00,0811KBP,22,,,
80114111,06:52:00,06:52:00,0811KIN,23,,,
80114111,06:54:00,06:54:00,0811MTG,24,,,
80114111,06:56:00,06:56:00,0811RNR,25,,,
80114111,06:58:00,06:58:00,0811GIT,26,,,
80114111,07:00:00,07:00:00,0811SIG,27,,,
80114111,07:02:00,07:02:00,0811ZOP,28,,,
80114111,07:04:00,07:04:00,0811GCN,29,,,
80114111,07:06:00,07:06:00,0811MUG,30,,,
80114111,07:08:00,07:08:00,0811IKA,31,,,
80114111,07:10:00,07:10:00,0801IKA,32,,,
80114111,07:12:00,07:12:00,0811JOR,33,,,
80114111,07:14:00,07:14:00,0801CNG,34,,,
80114111,07:16:00,07:16:00,0811CNG,35,,,
80114111,07:18:00,07:18:00,0811RRN,36,,,
80114111,07:20:00,07:20:00,0801RRN,37,,,
80114111,07:22:00,07:22:00,0801KPL,38,,,
80114111,07:24:00,07:24:00,0811KDR,39,,,
80114111,07:26:00,07:26:00,0801KRH,40,,,
80114111,07:28:00,07:28:00,0801MBR,41,,,
80114111,07:30:00,07:30:00,0811MBR,42,,,
80114111,07:32:00,07:32:00,0801DOS,43,,,
80114111,07:34:00,07:34:00,0813LMT,44,,,
80114110,06:00:00,06:00:00,0813LMT,1,,,
80114110,06:03:00,06:03:00,0800KMR,2,,,
80114110,06:05:00,06:05:00,0800KMD,3,,,
80114110,06:07:00,06:07:00,0810JUN,4,,,
80114110,06:09:00,06:09:00,0810KBB,5,,,
80114110,06:11:00,06:11:00,0810ARM,6,,,
80114110,06:13:00,06:13:00,0810RIR,7,,,
80114110,06:15:00,06:15:00,0810CNG,8,,,
80114110,06:17:00,06:17:00,0810BEL,9,,,
80114110,06:19:00,06:19:00,0810IKA,10,,,
80114110,06:21:00,06:21:00,0810SIT,11,,,
80114110,06:23:00,06:23:00,0810MUG,12,,,
80114110,06:25:00,06:25:00,0810GIC,13,,,
80114110,06:27:00,06:27:00,0810KBA,14,,,
80114110,06:29:00,06:29:00,0800KBA,15,,,
80114110,06:31:00,06:31:00,0810ZAB,16,,,
80114110,06:33:00,06:33:00,0801WID,17,,,
80114110,06:35:00,06:35:00,0810SIG,18,,,
80114110,06:37:00,06:37:00,0810GCR,19,,,
80114110,06:39:00,06:39:00,0810GIT,20,,,
80114110,06:41:00,06:41:00,0800GIT,21,,,
80114110,06:43:00,06:43:00,0810KPL,22,,,
80114110,06:45:00,06:45:00,0810RUG,23,,,
80114110,06:47:00,06:47:00,0800REG,24,,,
80114110,06:49:00,06:49:00,0810MTG,25,,,
80114110,06:51:00,06:51:00,0800MTG,26,,,
80114110,06:53:00,06:53:00,0800KIN,27,,,
80114110,06:55:00,06:55:00,0810KIN,28,,,
80114110,06:57:00,06:57:00,0810EGT,29,,,
80114110,06:59:00,06:59:00,0810WJM,30,,,
80114110,07:01:00,07:01:00,0810COP,31,,,
80114110,07:03:00,07:03:00,0810UTH,32,,,
80114110,07:05:00,07:05:00,0800UTH,33,,,
80114110,07:07:00,07:07:00,0810MRG,34,,,
80114110,07:09:00,07:09:00,0810KBT,35,,,
80114110,07:11:00,07:11:00,0810NNN,36,,,
80114110,07:13:00,07:13:00,0810TNG,37,,,
80114110,07:15:00,07:15:00,0800KGT,38,,,
80114110,07:19:00,07:19:00,0800HES,41,,,
80114110,07:21:00,07:21:00,0800CCK,42,,,
80114110,07:23:00,07:23:00,0810NSH,43,,,
80114110,07:25:00,07:25:00,0810KAR,44,,,
80114110,07:27:00,07:27:00,0800KBB,45,,,
80114110,07:29:00,07:29:00,0800APD,46,,,
80114110,07:31:00,07:31:00,0800NJG,47,,,
80114110,07:33:00,07:33:00,0800WDC,48,,,
80114110,07:35:00,07:35:00,0810WPS,49,,,
80114110,07:37:00,07:37:00,0810LIO,50,,,
80114110,07:39:00,07:39:00,0810STM,51,,,
80114110,07:41:00,07:41:00,0800GPR,52,,,
80114110,07:43:00,07:43:00,0810WST,53,,,
80114110,07:45:00,07:45:00,0800EDS,54,,,
80114110,07:47:00,07:47:00,0800CHR,55,,,
80114110,07:49:00,07:49:00,0800MUS,56,,,
80114110,07:51:00,07:51:00,0812GRT,57,,,
80115111,06:00:00,06:00:00,0812KNJ,1,,,
80115111,06:05:00,06:05:00,0811CHR,2,,,
80115111,06:07:00,06:07:00,0801CHR,3,,,
80115111,06:09:00,06:09:00,0812WST,4,,,
80115111,06:11:00,06:11:00,0801STM,5,,,
80115111,06:13:00,06:13:00,0801LIO,6,,,
80115111,06:15:00,06:15:00,0801BRK,7,,,
80115111,06:17:00,06:17:00,0801SAF,8,,,
80115111,06:19:00,06:19:00,0811AGA,9,,,
80115111,06:20:00,06:20:00,0811ABC,10,,,
80115111,06:21:00,06:21:00,0801ABE,11,,,
80115111,06:22:00,06:22:00,0801JGJ,12,,,
80115111,06:23:00,06:23:00,0811KAR,13,,,
80115111,06:24:00,06:24:00,0801NSH,14,,,
80115111,06:25:00,06:25:00,0801DEL,15,,,
80115111,06:26:00,06:26:00,0801AFL,16,,,
80115111,06:27:00,06:27:00,0811KND,17,,,
80115111,06:28:00,06:28:00,0801SDM,18,,,
80115111,06:29:00,06:29:00,0811KNM,19,,,
80115111,06:32:00,06:32:00,0811KBP,20,,,
80115111,06:35:00,06:35:00,0811KIN,21,,,
80115111,06:38:00,06:38:00,0811MTG,22,,,
80115111,06:40:00,06:40:00,0811RNR,23,,,
80115111,06:42:00,06:42:00,0811GIT,24,,,
80115111,06:44:00,06:44:00,0811SIG,25,,,
80115111,06:46:00,06:46:00,0811ZOP,26,,,
80115111,06:48:00,06:48:00,0811GCN,27,,,
80115111,06:50:00,06:50:00,0811MUG,28,,,
80115111,06:52:00,06:52:00,0811IKA,29,,,
80115111,06:54:00,06:54:00,0801IKA,30,,,
80115111,06:56:00,06:56:00,0811JOR,31,,,
80115111,06:58:00,06:58:00,0801CNG,32,,,
80115111,07:00:00,07:00:00,0811CNG,33,,,
80115111,07:02:00,07:02:00,0811RRN,34,,,
80115111,07:04:00,07:04:00,0801RRN,35,,,
80115111,07:06:00,07:06:00,0801KPL,36,,,
80115111,07:08:00,07:08:00,0811KDR,37,,,
80115111,07:10:00,07:10:00,0801KRH,38,,,
80115111,07:12:00,07:12:00,0801MBR,39,,,
80115111,07:14:00,07:14:00,0811MBR,40,,,
80115111,07:16:00,07:16:00,0801DOS,41,,,
80115110,06:00:00,06:00:00,0801DOS,1,,,
80115110,06:03:00,06:03:00,0813LMT,2,,,
80115110,06:05:00,06:05:00,0800KMR,3,,,
80115110,06:07:00,06:07:00,0800KMD,4,,,
80115110,06:09:00,06:09:00,0810JUN,5,,,
80115110,06:11:00,06:11:00,0810KBB,6,,,
80115110,06:13:00,06:13:00,0810ARM,7,,,
80115110,06:15:00,06:15:00,0810RIR,8,,,
80115110,06:17:00,06:17:00,0810CNG,9,,,
80115110,06:19:00,06:19:00,0810BEL,10,,,
80115110,06:21:00,06:21:00,0810IKA,11,,,
80115110,06:23:00,06:23:00,0810SIT,12,,,
80115110,06:25:00,06:25:00,0810MUG,13,,,
80115110,06:27:00,06:27:00,0810GIC,14,,,
80115110,06:29:00,06:29:00,0810KBA,15,,,
80115110,06:31:00,06:31:00,0800KBA,16,,,
80115110,06:33:00,06:33:00,0810ZAB,17,,,
80115110,06:35:00,06:35:00,0801WID,18,,,
80115110,06:37:00,06:37:00,0810SIG,19,,,
80115110,06:39:00,06:39:00,0810GCR,20,,,
80115110,06:41:00,06:41:00,0810GIT,21,,,
80115110,06:43:00,06:43:00,0800GIT,22,,,
80115110,06:45:00,06:45:00,0810KPL,23,,,
80115110,06:47:00,06:47:00,0810RUG,24,,,
80115110,06:49:00,06:49:00,0800REG,25,,,
80115110,06:51:00,06:51:00,0810MTG,26,,,
80115110,06:53:00,06:53:00,0800MTG,27,,,
80115110,06:55:00,06:55:00,0800KIN,28,,,
80115110,06:57:00,06:57:00,0810KIN,29,,,
80115110,06:59:00,06:59:00,0810EGT,30,,,
80115110,07:01:00,07:01:00,0810WJM,31,,,
80115110,07:03:00,07:03:00,0810COP,32,,,
80115110,07:05:00,07:05:00,0810UTH,33,,,
80115110,07:07:00,07:07:00,0800UTH,34,,,
80115110,07:09:00,07:09:00,0810MRG,35,,,
80115110,07:11:00,07:11:00,0810KBT,36,,,
80115110,07:13:00,07:13:00,0810NNN,37,,,
80115110,07:15:00,07:15:00,0810TNG,38,,,
80115110,07:17:00,07:17:00,0800KGT,39,,,
80115110,07:21:00,07:21:00,0800HES,40,,,
80115110,07:23:00,07:23:00,0800CCK,41,,,
80115110,07:25:00,07:25:00,0810NSH,42,,,
80115110,07:27:00,07:27:00,0810KAR,43,,,
80115110,07:29:00,07:29:00,0800KBB,44,,,
80115110,07:31:00,07:31:00,0800APD,45,,,
80115110,07:33:00,07:33:00,0800NJG,46,,,
80115110,07:35:00,07:35:00,0800WDC,47,,,
80115110,07:37:00,07:37:00,0810WPS,48,,,
80115110,07:39:00,07:39:00,0810LIO,59,,,
80115110,07:41:00,07:41:00,0810STM,60,,,
80115110,07:43:00,07:43:00,0800GPR,61,,,
80115110,07:45:00,07:45:00,0810WST,62,,,
80115110,07:47:00,07:47:00,0800EDS,63,,,
80115110,07:49:00,07:49:00,0800CHR,64,,,
80115110,07:51:00,07:51:00,0800MUS,65,,,
80115110,07:53:00,07:53:00,0810MCP,66,,,
80115110,07:55:00,07:55:00,0812KNJ,67,,,
80118111,06:00:00,06:00:00,0812KNJ,1,,,
80118111,06:04:00,06:04:00,0801PSC,2,,,
80118111,06:06:00,06:06:00,0801MPS,3,,,
80118111,06:08:00,06:08:00,0811MAY,4,,,
80118111,06:10:00,06:10:00,0813WSA,5,,,
80118111,06:12:00,06:12:00,0801SRT,6,,,
80118111,06:13:00,06:13:00,0801PPN,7,,,
80118111,06:14:00,06:14:00,0801BRD,8,,,
80118111,06:16:00,06:16:00,0801TOT,9,,,
80118111,06:18:00,06:18:00,0811SVL,10,,,
80118111,06:22:00,06:22:00,0801SVP,11,,,
80118111,06:24:00,06:24:00,0801HVW,12,,,
80118111,06:26:00,06:26:00,0801ZEN,13,,,
80118111,06:28:00,06:28:00,0811ZEN,14,,,
80118111,06:32:00,06:32:00,0801PSE,15,,,
80118111,06:36:00,06:36:00,0801KBT,16,,,
80118111,06:38:00,06:38:00,0801PST,17,,,
80118111,06:40:00,06:40:00,0811KSA,18,,,
80118111,06:42:00,06:42:00,0801UON,19,,,
80118111,06:44:00,06:44:00,0801RHY,20,,,
80118111,06:46:00,06:46:00,0801GAC,21,,,
80118111,06:48:00,06:48:00,0811KAM,22,,,
80118111,06:50:00,06:50:00,0801KAM,23,,,
80118111,06:52:00,06:52:00,0801MOS,24,,,
80118111,06:54:00,06:54:00,0801KIG,25,,,
80118111,06:56:00,06:56:00,0811WAG,26,,,
80118111,06:58:00,06:58:00,0713WNG,27,,,
80118110,06:00:00,06:00:00,0713WNG,1,,,
80118110,06:02:00,06:02:00,0800TOT,2,,,
80118110,06:04:00,06:04:00,0800ACC,3,,,
80118110,06:06:00,06:06:00,0800RGR,4,,,
80118110,06:08:00,06:08:00,0810KAM,5,,,
80118110,06:10:00,06:10:00,0810NDG,6,,,
80118110,06:12:00,06:12:00,0800KAS,7,,,
80118110,06:14:00,06:14:00,0810KRC,8,,,
80118110,06:16:00,06:16:00,0810UON,9,,,
80118110,06:18:00,06:18:00,0810POS,10,,,
80118110,06:20:00,06:20:00,0800KSP,11,,,
80118110,06:22:00,06:22:00,0800PEP,12,,,
80118110,06:24:00,06:24:00,0810ZEN,23,,,
80118110,06:26:00,06:26:00,0800HVW,24,,,
80118110,06:28:00,06:28:00,0800BYP,25,,,
80118110,06:30:00,06:30:00,0800KBL,26,,,
80118110,06:32:00,06:32:00,0800BRD,27,,,
80118110,06:34:00,06:34:00,0800PPN,28,,,
80118110,06:36:00,06:36:00,0800SRT,29,,,
80118110,06:38:00,06:38:00,0800WST,30,,,
80118110,07:40:00,07:40:00,0800LUN,31,,,
80118110,07:42:00,07:42:00,0800MAY,32,,,
80118110,07:44:00,07:44:00,0800TTM,33,,,
80118110,07:46:00,07:46:00,0800IMP,34,,,
80118110,07:48:00,07:48:00,0800MPS,35,,,
80118110,07:50:00,07:50:00,0800PPT,36,,,
80118110,07:52:00,07:52:00,0800KLH,37,,,
80118110,07:54:00,07:54:00,0800PSC,38,,,
80118110,07:56:00,07:56:00,0810MSM,39,,,
80118110,07:58:00,07:58:00,0800SHK,40,,,
80118110,08:00:00,08:00:00,0800NGR,41,,,
80119111,06:00:00,06:00:00,0812KNJ,1,,,
80119111,06:02:00,06:02:00,0801NGR,2,,,
80119111,06:04:00,06:04:00,0801PSC,3,,,
80119111,06:06:00,06:06:00,0801MPS,4,,,
80119111,06:08:00,06:08:00,0811MAY,5,,,
80119111,06:10:00,06:10:00,0813WSA,6,,,
80119111,06:12:00,06:12:00,0801SRT,7,,,
80119111,06:13:00,06:13:00,0801PPN,8,,,
80119111,06:14:00,06:14:00,0801BRD,9,,,
80119111,06:16:00,06:16:00,0801TOT,10,,,
80119111,06:18:00,06:18:00,0811SVL,11,,,
80119111,06:22:00,06:22:00,0801SVP,12,,,
80119111,06:24:00,06:24:00,0801HVW,13,,,
80119111,06:26:00,06:26:00,0801ZEN,14,,,
80119111,06:28:00,06:28:00,0811ZEN,15,,,
80119111,06:30:00,06:30:00,0801LVW,17,,,
80119111,06:32:00,06:32:00,0801KIA,18,,,
80119111,06:34:00,06:34:00,0801KRW,19,,,
80119111,06:36:00,06:36:00,0801KSR,20,,,
80119111,06:38:00,06:38:00,0811MWM,21,,,
80119111,06:40:00,06:40:00,0801AGM,22,,,
80119111,06:42:00,06:42:00,0801KNN,23,,,
80119111,06:44:00,06:44:00,0801BCM,24,,,
80119111,06:46:00,06:46:00,0811KRH,25,,,
80119111,06:48:00,06:48:00,0801OMH,26,,,
80119111,06:50:00,06:50:00,0801LKM,27,,,
80119111,06:52:00,06:52:00,0801KBU,28,,,
80119111,06:54:00,06:54:00,0801KHC,29,,,
80119111,06:56:00,06:56:00,0811AKK,30,,,
80119111,06:58:00,06:58:00,0801WHC,31,,,
80119110,06:00:00,06:00:00,0800ACA,1,,,
80119110,06:02:00,06:02:00,0810ACC,2,,,
80119110,06:04:00,06:04:00,0800KMC,3,,,
80119110,06:06:00,06:06:00,0800TCB,4,,,
80119110,06:08:00,06:08:00,0800ACB,5,,,
80119110,06:10:00,06:10:00,0800WHC,6,,,
80119110,06:12:00,06:12:00,0810WHC,7,,,
80119110,06:14:00,06:14:00,0800KHC,8,,,
80119110,06:16:00,06:16:00,0800KBY,9,,,
80119110,06:18:00,06:18:00,0800KKC,10,,,
80119110,06:20:00,06:20:00,0800LKM,11,,,
80119110,06:22:00,06:22:00,0800ACH,12,,,
80119110,06:24:00,06:24:00,0810OMH,13,,,
80119110,06:26:00,06:26:00,0800MMS,14,,,
80119110,06:28:00,06:28:00,0800KNN,15,,,
80119110,06:30:00,06:30:00,0800MWM,16,,,
80119110,06:32:00,06:32:00,0810MWM,17,,,
80119110,06:34:00,06:34:00,0800TAC,18,,,
80119110,06:36:00,06:36:00,0800NKE,19,,,
80119110,06:38:00,06:38:00,0800KWR,20,,,
80119110,06:40:00,06:40:00,0800KIA,21,,,
80119110,06:42:00,06:42:00,0800LVW,22,,,
80119110,06:44:00,06:44:00,0810ZEN,23,,,
80119110,06:46:00,06:46:00,0800HVW,24,,,
80119110,06:48:00,06:48:00,0800BYP,25,,,
80119110,06:50:00,06:50:00,0800KBL,26,,,
80119110,06:52:00,06:52:00,0800BRD,27,,,
80119110,06:54:00,06:54:00,0800PPN,28,,,
80119110,06:56:00,06:56:00,0800SRT,29,,,
80119110,06:58:00,06:58:00,0800WST,30,,,
80119110,07:00:00,07:00:00,0800LUN,31,,,
80119110,07:02:00,07:02:00,0800MAY,32,,,
80119110,07:04:00,07:04:00,0800TTM,33,,,
80119110,07:06:00,07:06:00,0800IMP,34,,,
80119110,07:08:00,07:08:00,0800MPS,35,,,
80119110,07:10:00,07:10:00,0800PPT,36,,,
80119110,07:12:00,07:12:00,0800KLH,37,,,
80119110,07:14:00,07:14:00,0800PSC,38,,,
80119110,07:16:00,07:16:00,0810MSM,39,,,
80119110,07:18:00,07:18:00,0800SHK,40,,,
80119110,07:20:00,07:20:00,0800NGR,41,,,
80119110,07:22:00,07:22:00,0812KNJ,42,,,
80135111,06:00:00,06:00:00,0812KAK,1,,,
80135111,06:10:00,06:10:00,0811CHR,2,,,
80135111,06:12:00,06:12:00,0801CHR,3,,,
80135111,06:14:00,06:14:00,0812WST,4,,,
80135111,06:16:00,06:16:00,0801STM,5,,,
80135111,06:18:00,06:18:00,0801LIO,6,,,
80135111,06:20:00,06:20:00,0801BRK,7,,,
80135111,06:22:00,06:22:00,0801SAF,8,,,
80135111,06:24:00,06:24:00,0811AGA,9,,,
80135111,06:26:00,06:26:00,0811ABC,10,,,
80135111,06:28:00,06:28:00,0801ABE,11,,,
80135111,06:30:00,06:30:00,0801JGJ,12,,,
80135111,06:32:00,06:32:00,0811KAR,13,,,
80135111,06:34:00,06:34:00,0801NSH,14,,,
80135111,06:36:00,06:36:00,0801DEL,15,,,
80135111,06:40:00,06:40:00,0801AFL,16,,,
80135111,06:42:00,06:42:00,0811KND,17,,,
80135111,06:44:00,06:44:00,0801SDM,18,,,
80135111,06:46:00,06:46:00,0811KNM,19,,,
80135111,06:48:00,06:48:00,0801CUS,20,,,
80135111,06:50:00,06:50:00,0811SKO,21,,,
80135111,06:52:00,06:52:00,0811KBP,22,,,
80135111,06:54:00,06:54:00,0811KIN,23,,,
80135111,06:56:00,06:56:00,0811MTG,24,,,
80135111,06:58:00,06:58:00,0811RNR,25,,,
80135111,07:00:00,07:00:00,0811GIT,26,,,
80135111,07:02:00,07:02:00,0811SIG,27,,,
80135111,07:04:00,07:04:00,0811ZOP,28,,,
80135111,07:06:00,07:06:00,0811GCN,29,,,
80135111,07:08:00,07:08:00,0811MUG,30,,,
80135111,07:10:00,07:10:00,0811IKA,31,,,
80135111,07:12:00,07:12:00,0801IKA,32,,,
80135111,07:14:00,07:14:00,0811JOR,33,,,
80135111,07:16:00,07:16:00,0801CNG,34,,,
80135111,07:18:00,07:18:00,0811CNG,35,,,
80135111,07:20:00,07:20:00,0811RRN,36,,,
80135111,07:22:00,07:22:00,0801RRN,37,,,
80135111,07:24:00,07:24:00,0801KPL,38,,,
80135111,07:26:00,07:26:00,0811KDR,39,,,
80135111,07:28:00,07:28:00,0801KRH,40,,,
80135111,07:30:00,07:30:00,0801MBR,41,,,
80135111,07:32:00,07:32:00,0811MBR,42,,,
80135111,07:34:00,07:34:00,0801DOS,43,,,
80135111,07:38:00,07:38:00,0813LMT,44,,,
80135110,06:00:00,06:00:00,0813LMT,1,,,
80135110,06:02:00,06:02:00,0800KMR,2,,,
80135110,06:04:00,06:04:00,0800KMD,3,,,
80135110,06:06:00,06:06:00,0810JUN,4,,,
80135110,06:08:00,06:08:00,0810KBB,5,,,
80135110,06:10:00,06:10:00,0810ARM,6,,,
80135110,06:12:00,06:12:00,0810RIR,7,,,
80135110,06:14:00,06:14:00,0810CNG,8,,,
80135110,06:16:00,06:16:00,0810BEL,9,,,
80135110,06:18:00,06:18:00,0810IKA,10,,,
80135110,06:20:00,06:20:00,0810SIT,11,,,
80135110,06:22:00,06:22:00,0810MUG,12,,,
80135110,06:24:00,06:24:00,0810GIC,13,,,
80135110,06:26:00,06:26:00,0810KBA,14,,,
80135110,06:28:00,06:28:00,0800KBA,15,,,
80135110,06:30:00,06:30:00,0810ZAB,16,,,
80135110,06:32:00,06:32:00,0801WID,17,,,
80135110,06:34:00,06:34:00,0810SIG,18,,,
80135110,06:36:00,06:36:00,0810GCR,19,,,
80135110,06:38:00,06:38:00,0810GIT,20,,,
80135110,06:40:00,06:40:00,0800GIT,21,,,
80135110,06:42:00,06:42:00,0810KPL,22,,,
80135110,06:44:00,06:44:00,0810RUG,23,,,
80135110,06:46:00,06:46:00,0800REG,24,,,
80135110,06:48:00,06:48:00,0810MTG,25,,,
80135110,06:50:00,06:50:00,0800MTG,26,,,
80135110,06:52:00,06:52:00,0800KIN,27,,,
80135110,06:54:00,06:54:00,0810KIN,28,,,
80135110,06:56:00,06:56:00,0810EGT,29,,,
80135110,06:58:00,06:58:00,0810WJM,30,,,
80135110,07:00:00,07:00:00,0810COP,31,,,
80135110,07:02:00,07:02:00,0810UTH,32,,,
80135110,07:04:00,07:04:00,0800UTH,33,,,
80135110,07:06:00,07:06:00,0810MRG,34,,,
80135110,07:08:00,07:08:00,0810KBT,35,,,
80135110,07:10:00,07:10:00,0810NNN,36,,,
80135110,07:12:00,07:12:00,0810TNG,37,,,
80135110,07:14:00,07:14:00,0800KGT,38,,,
